,date,fare,distance,duration,number of ride
0,2016-05-22,598.71,169460,24159,30
1,2016-05-08,298.61000000000007,73972,11922,16
2,2016-06-19,200.86,94174,8243,8
3,2016-04-29,93.0,29977,3856,4
4,2016-05-06,111.81,21896,4308,7
5,2016-04-30,343.59000000000003,144907,14154,14
6,2016-05-14,299.69,120174,12040,14
7,2016-06-24,69.79,14826,2753,4
8,2016-06-17,162.23000000000002,56594,6496,8
9,2016-05-28,492.5899999999999,148227,20339,22
10,2016-05-01,276.21000000000004,75499,11525,12
11,2016-06-03,80.78,14944,3130,5
12,2016-06-26,298.43000000000006,109333,12247,13
13,2016-05-19,174.39,91005,7275,6
14,2016-06-11,286.31,131312,11458,13
15,2016-06-18,276.21,95802,10989,14
16,2016-06-12,285.7,78325,11022,17
17,2016-05-05,88.80999999999999,29932,3246,6
18,2016-05-21,416.24,174441,17343,16
19,2016-05-15,315.64,112869,13315,12
20,2016-06-04,479.49,165841,20312,18
21,2016-05-29,402.25,117687,16627,18
22,2016-06-05,270.6,106420,11012,12
23,2016-05-20,197.90000000000003,37423,8102,10
24,2016-06-10,96.13,66694,3953,3
25,2016-05-30,237.47000000000003,70312,9540,12
26,2016-05-07,373.22,100299,15626,16
27,2016-06-25,347.21999999999997,86120,14175,17
28,2016-05-27,131.12,44512,5545,5
29,2016-05-13,123.86,41113,4995,6
