,date,fare,distance,duration,number of ride
0,2016-05-28,47.83,24064,1933,2
1,2016-05-09,74.1,52632,3099,2
2,2016-04-24,189.65,79611,6783,13
3,2016-04-23,191.19,86070,7796,8
4,2016-04-28,118.49,57059,4797,5
5,2016-05-31,15.14,6044,551,1
6,2016-06-06,114.1,105480,4809,2
7,2016-05-04,38.239999999999995,10553,1333,3
8,2016-04-15,105.32000000000001,34936,4463,4
9,2016-06-13,11.65,2406,395,1
10,2016-06-19,28.47,12099,1008,2
11,2016-05-27,54.69,20926,2313,2
12,2016-06-14,40.72,17168,1611,2
13,2016-05-01,105.41,79525,4541,2
14,2016-05-30,51.7,25557,2124,2
15,2016-05-16,37.150000000000006,15303,1438,2
16,2016-04-14,30.189999999999998,13734,1086,2
17,2016-05-21,14.56,6172,520,1
18,2016-05-26,116.02,70517,5159,2
19,2016-05-22,21.9,11475,865,1
20,2016-05-14,37.49,13434,1469,2
21,2016-06-15,17.14,6097,655,1
22,2016-06-17,20.09,10002,781,1
23,2016-04-17,72.23,33855,2940,3
24,2016-05-29,79.45,70487,3447,1
25,2016-05-08,49.66,30639,2177,1
26,2016-06-07,20.95,10849,820,1
