,date,fare,distance,duration,number of ride
0,2016-06-05,29.73,9061,1095,2
1,2016-05-27,94.41,22905,3393,7
2,2016-05-16,90.13,51557,3552,4
3,2016-05-28,73.61,22419,2898,4
4,2016-05-11,274.7,141737,11364,10
5,2016-05-13,137.32,69423,5495,6
6,2016-05-05,13.13,3167,467,1
7,2016-05-18,108.42,51966,4699,3
8,2016-05-19,111.42,33392,4401,6
9,2016-05-12,108.99,31843,4090,7
10,2016-05-24,152.44,102034,6443,4
11,2016-05-20,43.0,13171,1758,2
12,2016-05-23,16.37,5130,622,1
13,2016-06-06,16.0,8566,578,1
14,2016-06-01,11.69,2117,399,1
15,2016-06-02,12.62,3788,436,1
