,date,fare,distance,duration,number of ride
0,2016-06-24,63.59,24427,2361,4
1,2016-06-23,11.82,3357,397,1
2,2016-06-16,59.57,13276,2230,4
3,2016-06-25,67.07,29242,2704,3
4,2016-06-19,112.53999999999999,33381,4851,4
5,2016-06-12,90.6,50047,3783,3
6,2016-04-19,111.91999999999999,33426,4427,6
7,2016-06-18,24.58,5519,852,2
8,2016-04-10,15.56,2845,596,1
9,2016-06-11,121.1,38238,4676,7
10,2016-06-14,22.52,4603,751,2
11,2016-06-17,12.19,2465,423,1
12,2016-06-06,64.55,25317,2796,2
13,2016-06-08,20.2,9046,794,1
14,2016-06-26,24.07,8035,1003,1
15,2016-06-20,25.41,2950,1109,1
