,date,fare,distance,duration,number of ride
0,2016-06-19,111.33,49674,4280,6
1,2016-06-14,168.58000000000004,49228,6684,9
2,2016-06-10,139.43,57617,5494,7
3,2016-05-22,102.70000000000002,41864,4081,5
4,2016-05-18,123.97999999999999,44934,4975,6
5,2016-05-19,151.0,33439,5879,9
6,2016-06-24,146.41000000000003,39203,5989,7
7,2016-06-11,119.74000000000001,34983,4824,6
8,2016-06-02,88.99000000000001,36135,3798,3
9,2016-06-18,225.60000000000002,94011,9144,10
10,2016-06-23,132.98000000000002,36414,5896,4
11,2016-05-15,61.44,24144,2251,4
12,2016-05-24,81.13,19427,3116,5
13,2016-05-17,170.35,34482,6490,11
14,2016-06-04,121.43,41748,4864,6
15,2016-05-14,224.82999999999998,111389,8784,11
16,2016-06-12,82.65,18984,3003,6
17,2016-06-25,274.3,103718,11420,11
18,2016-06-16,70.9,15776,2804,4
19,2016-05-16,99.55,29957,4198,4
20,2016-05-20,71.08,16177,2811,4
21,2016-06-09,66.99,17176,2590,4
22,2016-06-26,58.22,31223,2228,3
23,2016-06-17,93.17,40017,3793,4
24,2016-05-12,81.83000000000001,23918,3121,5
25,2016-05-13,95.51,23703,3836,5
26,2016-06-22,115.31,49389,4490,6
27,2016-05-21,86.9,13507,3264,6
28,2016-06-15,41.5,12047,1688,2
29,2016-06-03,48.010000000000005,12862,2022,2
30,2016-06-08,40.25,11869,1624,2
31,2016-05-11,5.0,7,29,1
