,date,fare,distance,duration,number of ride
0,2016-06-10,206.93000000000004,41149,7960,13
1,2016-06-11,289.35,83683,11565,15
2,2016-05-05,288.7,144461,11880,11
3,2016-05-29,115.66000000000001,26990,4277,8
4,2016-05-20,101.27000000000001,33470,3871,6
5,2016-05-21,376.24,173092,15460,15
6,2016-05-06,163.45000000000002,74379,6204,9
7,2016-06-14,154.95000000000002,118196,6263,5
8,2016-06-05,105.89000000000001,50766,4380,4
9,2016-05-26,228.6,78314,9215,11
10,2016-06-25,192.82999999999996,105536,7547,9
11,2016-06-17,179.22,36014,6942,11
12,2016-05-07,92.49000000000001,36027,3395,6
13,2016-06-24,250.84,154477,10225,9
14,2016-05-28,312.68,101401,12264,17
15,2016-06-19,151.26,58935,6298,6
16,2016-06-21,35.19,8256,1386,2
17,2016-06-12,82.42999999999999,24068,3151,5
18,2016-05-12,134.19,51994,5066,8
19,2016-05-13,186.52,90573,7324,9
20,2016-06-09,283.55,79718,11681,13
21,2016-05-14,221.20999999999998,102077,8661,11
22,2016-06-16,227.07,43895,8990,13
23,2016-05-30,123.07000000000001,53370,4671,7
24,2016-05-01,252.89,142790,10415,9
25,2016-05-25,121.1,67467,4663,6
26,2016-06-13,22.12,5266,725,2
27,2016-06-02,47.72,24707,1922,2
28,2016-06-26,59.48,18511,2189,4
29,2016-05-27,125.68999999999998,45632,4862,7
30,2016-06-03,155.15,97842,6418,5
31,2016-05-22,81.09,26693,3062,5
32,2016-06-15,24.66,9049,831,2
33,2016-06-18,145.48000000000002,60603,5593,8
34,2016-04-30,85.05,28534,3451,4
35,2016-06-04,101.42999999999999,47017,3978,5
36,2016-05-19,123.25999999999999,56770,4656,7
37,2016-05-08,193.42999999999998,77537,7583,10
38,2016-05-02,64.7,29058,2386,4
39,2016-06-08,50.97,10785,1800,4
40,2016-06-23,64.15,29724,2548,3
41,2016-05-11,87.83999999999999,67008,3518,3
42,2016-06-20,29.99,21878,1213,1
