,date,fare,distance,duration,number of ride
0,2016-05-15,340.05000000000007,107153,13651,17
1,2016-06-17,248.25,76394,10255,11
2,2016-06-09,286.34999999999997,134803,12218,9
3,2016-05-08,345.84000000000003,93359,14052,17
4,2016-05-28,162.0,34265,6643,8
5,2016-05-10,114.67,26648,4619,6
6,2016-05-14,214.09,58699,8403,12
7,2016-06-08,294.7,58088,12026,15
8,2016-05-31,178.2,38651,7456,8
9,2016-05-29,106.94000000000001,28322,4204,6
10,2016-06-23,302.21,72124,12514,14
11,2016-06-03,110.25999999999999,30118,4364,6
12,2016-05-19,402.23999999999995,138942,16669,17
13,2016-06-02,265.14,64664,10829,13
14,2016-05-25,231.61,33431,9498,12
15,2016-06-04,218.66000000000003,53266,8485,13
16,2016-06-24,282.86,85044,11021,16
17,2016-05-21,404.98999999999995,161890,16062,20
18,2016-06-13,220.21000000000004,105311,8978,9
19,2016-06-18,346.24,102223,13814,18
20,2016-06-14,315.06,107105,13326,12
21,2016-06-26,213.17,59680,8153,13
22,2016-06-11,234.11999999999998,51023,9307,13
23,2016-05-12,194.95999999999998,70940,8100,8
24,2016-05-11,262.71000000000004,52028,10597,14
25,2016-05-26,367.52000000000004,182242,15527,12
26,2016-05-27,87.08,18671,3432,5
27,2016-06-15,134.9,27786,5274,8
28,2016-06-07,276.53999999999996,75087,11153,14
29,2016-05-20,263.88000000000005,106538,11052,10
30,2016-06-22,174.2,35258,6488,12
31,2016-05-17,192.57,81081,7708,9
32,2016-06-01,266.39,153940,11039,9
33,2016-06-20,148.93,34003,5963,8
34,2016-05-05,296.59999999999997,103119,12196,13
35,2016-05-06,103.1,36789,4138,5
36,2016-05-04,105.29,34113,4271,5
37,2016-05-09,147.15,30209,6092,7
38,2016-05-24,307.21,106842,13114,11
39,2016-05-07,218.85000000000002,60858,8441,13
40,2016-06-10,273.88,71784,11234,13
41,2016-05-18,233.98,66153,9780,10
42,2016-06-16,308.49000000000007,81820,12383,16
43,2016-06-05,69.88,13649,2766,4
44,2016-06-25,310.93,74655,12560,16
45,2016-06-12,160.74,34451,5988,11
46,2016-05-22,115.46000000000001,45327,4723,5
47,2016-06-06,160.48000000000002,59241,6777,6
48,2016-05-13,184.7,48214,7532,9
49,2016-06-19,246.70000000000002,63176,10072,12
50,2016-05-16,38.370000000000005,9199,1545,2
51,2016-06-21,169.34,75701,6730,8
52,2016-05-23,40.05,23528,1726,1
