,date,fare,distance,duration,number of ride
0,2016-05-09,109.19999999999999,32254,4293,6
1,2016-05-23,144.77,67540,6289,4
2,2016-05-27,45.73,42129,1890,1
3,2016-05-10,19.07,6372,754,1
4,2016-05-18,77.94999999999999,41169,3382,2
5,2016-05-16,17.51,5057,682,1
6,2016-05-25,96.83,64880,4198,2
7,2016-05-08,5.0,13,16,1
8,2016-05-26,100.36,58526,4623,1
9,2016-06-15,17.04,3007,672,1
10,2016-05-15,46.88,25702,1871,2
11,2016-05-21,50.98,24018,2293,1
12,2016-05-11,9.71,1522,300,1
13,2016-05-17,57.18,28157,2391,2
14,2016-05-19,58.01,21441,2678,1
15,2016-05-29,14.63,6227,523,1
