,date,fare,distance,duration,number of ride
0,2016-04-07,89.16,37225,3408,5
1,2016-04-05,75.53,24289,2985,4
2,2016-04-06,36.82,16029,1415,2
3,2016-04-03,137.98,82465,5437,6
4,2016-04-01,68.64,24483,2624,4
5,2016-04-02,200.01,129839,7695,9
6,2016-04-09,159.35,70997,6046,9
7,2016-04-21,42.08,16069,1494,3
8,2016-04-29,106.24000000000001,92663,4491,2
9,2016-04-12,175.01,128164,6847,7
10,2016-04-11,68.45,17495,2468,5
11,2016-04-20,11.49,2220,388,1
12,2016-04-10,55.33,23683,2131,3
13,2016-04-15,15.28,5284,564,1
14,2016-04-16,24.11,12364,974,1
15,2016-05-03,47.49,14738,2177,1
16,2016-04-14,33.59,12253,1274,2
17,2016-04-08,66.42,26022,2693,3
18,2016-05-01,48.43,26672,1741,3
19,2016-04-04,78.39,32352,3077,4
20,2016-04-30,26.68,21644,1042,1
21,2016-04-19,22.08,5919,914,1
22,2016-04-27,47.099999999999994,23304,1900,2
23,2016-04-22,105.43,94191,4438,2
24,2016-05-02,15.08,2713,572,1
