,date,fare,distance,duration,number of ride
0,2016-05-03,133.51,56128,5196,7
1,2016-05-20,170.44,44301,7011,8
2,2016-06-03,165.39999999999998,50408,6705,8
3,2016-05-27,324.24000000000007,86237,13759,13
4,2016-06-14,113.28,21909,4384,7
5,2016-06-24,319.81999999999994,90891,13298,14
6,2016-04-23,123.52000000000001,41946,4971,6
7,2016-05-10,121.95000000000002,22563,4832,7
8,2016-05-02,68.35,39254,2699,3
9,2016-06-22,180.97000000000003,40489,7588,8
10,2016-04-29,152.62,50646,6233,7
11,2016-05-29,364.81999999999994,82531,15511,15
12,2016-06-08,90.92,15345,3656,5
13,2016-06-20,298.71,68928,12745,12
14,2016-05-01,35.2,13205,1351,2
15,2016-05-28,168.1,71922,6887,7
16,2016-06-01,159.45000000000002,45527,6624,7
17,2016-05-17,199.19,43023,7730,12
18,2016-05-12,73.15,13603,2937,4
19,2016-05-06,204.05,45281,8563,9
20,2016-04-26,122.75000000000001,46135,4510,8
21,2016-05-07,212.76000000000002,57337,8540,11
22,2016-05-11,143.20999999999998,31554,5664,8
23,2016-06-07,247.64,44660,11036,8
24,2016-06-06,187.62,91037,8162,5
25,2016-05-31,135.07999999999998,23554,5510,7
26,2016-06-23,217.26000000000002,96287,9083,8
27,2016-06-26,187.10999999999999,40726,7907,8
28,2016-05-14,167.10000000000002,31603,6536,10
29,2016-05-05,162.39000000000001,26016,6526,9
30,2016-06-18,234.10999999999999,44056,10140,9
31,2016-04-24,131.19,53181,5292,6
32,2016-04-22,84.69,50846,3469,3
33,2016-05-09,97.66,29340,3908,5
34,2016-04-30,166.66,54369,6743,8
35,2016-06-05,172.52,43652,7124,8
36,2016-06-15,24.78,3910,874,2
37,2016-06-25,266.17,61048,11300,11
38,2016-06-19,192.67,71656,7976,8
39,2016-05-30,90.88999999999999,21985,3607,5
40,2016-05-21,191.53999999999996,75065,8089,7
41,2016-05-04,97.75,18429,3990,5
42,2016-04-25,64.85,33365,2754,2
43,2016-05-19,87.82,32030,3571,4
44,2016-06-04,88.66,16785,3723,4
45,2016-06-16,62.949999999999996,17312,2378,4
46,2016-05-16,61.6,18028,2694,2
47,2016-05-13,113.23,29474,4523,6
48,2016-04-20,9.87,1689,307,1
49,2016-04-27,43.97,11353,1626,3
50,2016-05-15,18.47,4314,737,1
51,2016-06-09,24.72,9016,1030,1
