,date,fare,distance,duration,number of ride
0,2016-04-14,127.97999999999999,28279,4715,9
1,2016-05-04,163.85,44570,6470,9
2,2016-06-07,127.99,43376,4999,7
3,2016-05-30,341.48000000000013,83700,13502,19
4,2016-05-09,75.36999999999999,16571,2640,6
5,2016-04-27,104.82999999999998,29960,4082,6
6,2016-06-16,124.19999999999999,38093,4839,7
7,2016-06-11,218.02999999999997,66857,9138,9
8,2016-04-15,103.35999999999999,27898,3824,7
9,2016-04-28,111.95,29147,4219,7
10,2016-05-08,75.04,69434,3224,1
11,2016-05-11,136.53,47253,5417,7
12,2016-06-22,117.34999999999998,41377,4849,5
13,2016-04-09,286.32,96159,11906,12
14,2016-04-19,128.17000000000002,34041,4880,8
15,2016-05-15,175.58,53327,6824,10
16,2016-06-15,66.5,28179,2682,3
17,2016-05-02,143.26999999999998,79688,5732,6
18,2016-06-09,144.88,40333,5902,7
19,2016-06-21,129.62,28051,5389,6
20,2016-05-01,139.38,32147,5478,8
21,2016-05-22,111.98,23241,4111,8
22,2016-06-23,133.58,37657,4940,9
23,2016-04-17,121.33000000000001,28796,4560,8
24,2016-06-02,192.70999999999998,38344,7629,11
25,2016-04-12,82.57,25809,3146,5
26,2016-04-18,148.04000000000002,45246,6227,6
27,2016-05-18,104.62,27318,4286,5
28,2016-05-14,40.94,12457,1656,2
29,2016-05-29,95.64,38664,3736,5
30,2016-04-29,123.37,57584,5047,5
31,2016-05-06,123.55000000000001,51444,5101,5
32,2016-05-12,91.02,25765,3587,5
33,2016-04-11,19.24,3370,784,1
34,2016-04-08,22.15,5501,674,2
35,2016-06-17,98.29,25377,3774,6
36,2016-04-21,126.13000000000001,34865,5353,5
37,2016-05-19,102.0,43816,4227,4
38,2016-06-03,62.730000000000004,13440,2394,4
39,2016-06-18,25.6,9437,877,2
40,2016-04-20,84.63,31162,3410,4
41,2016-05-16,177.45,62337,6857,10
42,2016-05-10,119.25,49485,4499,7
43,2016-05-03,119.44000000000001,35002,4808,6
44,2016-04-22,94.95,21191,3825,5
45,2016-04-16,45.94,11885,1921,2
46,2016-06-01,97.82999999999998,17113,3417,8
47,2016-05-17,57.379999999999995,20355,2066,4
48,2016-06-14,57.08,11941,2110,4
49,2016-05-07,46.19,22976,1855,2
50,2016-04-26,117.25,44549,4626,6
51,2016-05-24,114.06,45359,4845,4
52,2016-05-05,78.21,25671,3115,4
53,2016-04-10,58.989999999999995,28339,2289,3
54,2016-04-23,102.58000000000001,34183,4326,4
55,2016-05-13,110.87,26618,4421,6
56,2016-05-26,22.810000000000002,4451,767,2
57,2016-05-23,38.71,9051,1564,2
58,2016-06-24,46.599999999999994,12648,1754,3
59,2016-04-24,14.48,1833,547,1
60,2016-04-30,28.01,9882,1195,1
