,date,fare,distance,duration,number of ride
0,2016-06-21,145.85999999999999,45988,6108,6
1,2016-05-30,293.58,92449,11919,14
2,2016-06-26,126.67,29817,5222,6
3,2016-05-23,186.4,53178,7585,9
4,2016-05-13,200.35999999999999,52371,8124,10
5,2016-05-20,233.16000000000003,49152,9858,10
6,2016-05-31,236.86999999999998,122816,10113,7
7,2016-06-24,396.81,89774,15955,21
8,2016-06-08,107.76000000000002,21530,4490,5
9,2016-06-20,161.68,45715,6740,7
10,2016-05-26,257.2,55017,10679,12
11,2016-06-25,240.18999999999997,51291,9427,14
12,2016-05-14,137.10000000000002,45137,5853,5
13,2016-06-07,129.91,32218,5570,5
14,2016-06-17,310.08,82561,12654,15
15,2016-05-17,100.14,43125,4134,4
16,2016-06-18,258.18,51132,10367,14
17,2016-06-13,88.64,25817,3462,5
18,2016-05-24,127.85,39250,5412,5
19,2016-05-27,195.70999999999998,52746,7879,10
20,2016-05-21,309.14,68793,12900,14
21,2016-06-16,19.04,2911,777,1
22,2016-05-16,278.6,79061,11819,11
23,2016-05-22,143.63,38061,6048,6
24,2016-06-23,172.63,23910,7271,8
25,2016-06-14,282.21,89136,11741,12
26,2016-05-25,210.24,32592,9171,8
27,2016-06-15,130.79999999999998,32141,5421,6
28,2016-06-22,80.25,31074,3183,4
29,2016-06-01,195.51,53162,7865,10
30,2016-05-29,112.38,31062,4468,6
