,date,fare,distance,duration,number of ride
0,2016-05-10,125.47,45502,4852,7
1,2016-04-22,80.59,20009,3475,3
2,2016-06-25,247.65000000000003,88185,9554,14
3,2016-05-23,244.98,79136,10065,11
4,2016-06-21,150.32,69267,5979,7
5,2016-06-04,426.28,239487,17794,14
6,2016-05-03,153.26,54945,6039,8
7,2016-06-24,172.21,53822,6645,10
8,2016-06-14,191.79,71012,8131,7
9,2016-05-04,185.19000000000003,71955,7388,9
10,2016-05-24,186.11,88586,8100,5
11,2016-05-15,80.03999999999999,27097,3200,4
12,2016-06-22,267.7,79341,11445,10
13,2016-06-15,237.78,65350,10570,7
14,2016-06-23,282.9200000000001,111677,12008,10
15,2016-06-10,109.08000000000001,36895,4058,7
16,2016-04-27,136.29000000000002,39930,5652,6
17,2016-06-09,284.75,65855,11843,13
18,2016-05-19,148.66,42821,6277,6
19,2016-06-02,193.69,46559,7621,11
20,2016-06-07,235.2,87637,9494,11
21,2016-05-20,269.3399999999999,94857,10637,14
22,2016-04-29,120.07999999999998,67080,5004,4
23,2016-06-08,358.82,128646,14869,15
24,2016-04-26,200.94,60006,8099,10
25,2016-06-16,207.01999999999998,40716,8359,11
26,2016-05-26,162.78,57078,6716,7
27,2016-05-11,107.3,29713,4016,7
28,2016-04-25,178.38,48175,6615,12
29,2016-04-21,69.55,15173,2738,4
30,2016-05-06,91.06,47121,3828,3
31,2016-05-12,214.25,106880,8851,8
32,2016-05-05,108.91,32110,4280,6
