,date,fare,distance,duration,number of ride
0,2016-04-26,86.69,15762,3628,4
1,2016-06-03,183.89,39240,7553,9
2,2016-06-07,233.03000000000003,85563,9396,11
3,2016-05-20,131.23,18902,5734,5
4,2016-04-25,137.10999999999999,42822,5675,6
5,2016-05-31,21.71,3373,913,1
6,2016-04-28,258.64,69158,10067,15
7,2016-05-23,82.14,29831,3290,4
8,2016-05-24,223.81000000000003,37610,8866,13
9,2016-05-14,175.02,51925,7392,7
10,2016-04-29,156.03,38076,6500,7
11,2016-06-15,178.23000000000002,38193,7070,10
12,2016-05-05,177.09999999999997,29863,7070,10
13,2016-06-25,117.37,21938,4794,6
14,2016-06-17,267.31,88967,11551,9
15,2016-04-30,198.59999999999997,47497,7871,11
16,2016-05-06,277.97,50144,11602,13
17,2016-04-24,133.52,57496,5382,6
18,2016-06-16,332.89,105652,13875,14
19,2016-06-06,170.84,44481,6835,9
20,2016-05-07,137.6,27821,5611,7
21,2016-05-22,13.7,3209,496,1
22,2016-05-21,260.26,74933,10501,13
23,2016-06-19,28.6,44,511,5
24,2016-06-18,72.17,42293,2877,3
25,2016-05-25,149.88,32149,6222,7
26,2016-05-16,159.69,30013,6552,8
27,2016-04-23,90.7,28612,3941,3
28,2016-04-27,39.24,4622,1427,3
29,2016-05-27,221.97000000000006,72863,9300,9
30,2016-06-20,20.41,2863,849,1
31,2016-06-24,102.42999999999999,16092,4251,5
32,2016-06-05,94.67999999999999,19753,3821,5
33,2016-05-03,208.14,70765,8790,8
34,2016-05-04,178.73,71658,7444,7
35,2016-05-28,16.56,4111,639,1
36,2016-06-08,40.34,9450,1646,2
37,2016-05-26,212.14000000000001,48574,8765,10
38,2016-05-17,80.55,14520,3121,5
39,2016-05-30,65.78,23422,2678,3
40,2016-05-19,132.26999999999998,30211,5316,7
41,2016-05-18,79.16999999999999,13161,3058,5
42,2016-04-22,25.28,14096,1023,1
43,2016-06-01,28.93,6420,1268,1
44,2016-05-01,36.64,16686,1597,1
