,date,fare,distance,duration,number of ride
0,2016-06-23,314.77,68237,12414,18
1,2016-05-06,236.38,42955,9287,14
2,2016-06-16,178.61999999999998,58260,6948,10
3,2016-06-02,224.32,68794,8670,13
4,2016-05-29,298.6,92255,11791,16
5,2016-05-19,234.26999999999998,64420,9219,13
6,2016-06-18,304.18,59584,10946,23
7,2016-06-12,235.60000000000002,81481,9167,13
8,2016-06-25,225.92999999999998,68387,9147,11
9,2016-05-04,178.55999999999997,61991,7504,7
10,2016-06-07,202.57999999999998,77751,8254,9
11,2016-05-22,129.42999999999998,47155,4656,9
12,2016-06-08,177.85,50352,6964,10
13,2016-06-20,213.1,64728,8504,11
14,2016-05-28,211.75000000000003,57044,8293,12
15,2016-06-11,182.82,43013,7079,11
16,2016-06-05,164.10000000000002,38525,6721,8
17,2016-06-09,129.48000000000002,47749,5241,6
18,2016-05-03,64.33,15909,2656,3
19,2016-06-22,175.45999999999998,49547,7236,8
20,2016-05-21,248.53000000000003,84299,9627,14
21,2016-05-10,137.65,29179,5800,6
22,2016-06-26,134.09,42582,5323,7
23,2016-04-27,199.99,46360,7951,11
24,2016-06-10,261.76,53193,10342,15
25,2016-06-04,216.34,58746,9304,8
26,2016-05-18,155.26,54318,6148,8
27,2016-05-15,189.86,60276,7324,11
28,2016-06-03,249.6,65463,10012,13
29,2016-04-28,113.28,18830,4602,6
30,2016-06-17,180.75,41029,6986,11
31,2016-06-21,173.28,51876,7106,8
32,2016-05-07,265.7,76241,10971,12
33,2016-04-29,85.88,14201,3401,5
34,2016-06-01,193.87999999999997,67708,7480,11
35,2016-05-01,86.00000000000001,47171,3368,4
36,2016-05-12,166.60999999999999,32195,6702,9
37,2016-05-25,231.22999999999996,110405,9321,10
38,2016-05-24,173.51,41431,6801,10
39,2016-04-30,87.97,21341,3655,4
40,2016-06-06,146.0,36820,5790,8
41,2016-05-13,139.04000000000002,32638,5456,8
42,2016-05-14,242.92000000000002,59267,9512,14
43,2016-06-19,183.1,51327,7230,10
44,2016-05-20,192.65,48704,7748,10
45,2016-05-31,81.35,23631,3293,4
46,2016-04-26,110.63,15695,4486,6
47,2016-06-13,145.36,38456,5745,8
48,2016-06-24,77.74,26809,3082,4
49,2016-06-14,97.71,22908,3565,7
50,2016-05-27,175.46,100427,6873,8
51,2016-05-08,231.84000000000006,67422,9267,12
52,2016-06-15,300.1600000000001,82519,11942,16
53,2016-05-17,201.92000000000004,50126,8025,11
54,2016-05-11,57.519999999999996,12997,2517,2
55,2016-05-05,113.45,43393,4631,5
