,date,fare,distance,duration,number of ride
0,2016-04-15,297.13000000000005,55609,11975,16
1,2016-05-22,19.33,4463,781,1
2,2016-04-14,214.52,80560,8466,11
3,2016-04-28,374.07000000000005,97478,15691,16
4,2016-04-19,276.33000000000004,86913,11645,11
5,2016-06-26,110.08999999999999,44728,4642,4
6,2016-04-16,247.42,52878,9988,13
7,2016-04-13,234.33999999999997,47623,9734,11
8,2016-04-10,77.84000000000002,19861,2942,5
9,2016-04-21,175.70000000000002,54252,7411,7
10,2016-04-20,271.78,57087,11425,12
11,2016-04-18,123.16999999999999,15537,5337,5
12,2016-05-08,158.67000000000002,46595,6381,8
13,2016-04-04,105.96999999999998,22130,4197,6
14,2016-04-27,119.75000000000001,32014,4846,6
15,2016-04-22,250.83,47452,10596,11
16,2016-06-05,145.04,29091,5599,9
17,2016-04-06,131.04,35801,5407,6
18,2016-04-23,170.89000000000001,34473,7301,7
19,2016-04-29,208.16,41278,8414,11
20,2016-05-14,194.3,50165,8214,8
21,2016-06-16,43.33,7430,1621,3
22,2016-04-11,53.269999999999996,7184,2141,3
23,2016-04-26,238.47000000000003,59340,9867,11
24,2016-04-12,250.19,73759,10374,11
25,2016-04-24,244.83,101217,10096,10
26,2016-06-14,21.58,2436,913,1
27,2016-04-25,187.07,56531,7596,9
28,2016-04-17,226.23,84890,9437,9
29,2016-04-30,143.70999999999998,28268,6123,6
30,2016-06-13,61.57,14088,2525,3
31,2016-04-05,51.730000000000004,6570,2065,3
32,2016-05-15,28.61,4170,1072,2
33,2016-05-01,34.33,7601,1346,2
