,date,fare,distance,duration,number of ride
0,2016-04-27,276.74,111187,11690,10
1,2016-05-26,469.0,167711,19539,19
2,2016-06-09,393.96000000000004,149402,17141,12
3,2016-06-24,407.5,110681,15737,24
4,2016-04-29,383.53,158221,16143,14
5,2016-06-10,338.0,98102,14392,13
6,2016-06-16,448.35,166986,18670,18
7,2016-05-06,351.26,144411,14753,13
8,2016-06-18,327.83,115473,12954,17
9,2016-05-23,319.98999999999995,108735,13561,12
10,2016-05-18,539.5300000000001,226820,23205,17
11,2016-06-07,492.26000000000005,135056,20025,24
12,2016-04-28,175.33,49919,7031,9
13,2016-05-13,404.7,170347,17356,13
14,2016-06-08,492.50999999999993,197892,19785,23
15,2016-05-19,523.69,154376,22488,19
16,2016-05-09,314.21000000000004,84834,12853,15
17,2016-04-26,105.95,17754,4032,7
18,2016-06-15,379.94,84860,14718,23
19,2016-06-21,380.39000000000004,131291,14801,21
20,2016-05-05,420.63,130605,18080,15
21,2016-05-22,434.80999999999995,127068,17840,20
22,2016-05-12,435.6700000000001,92936,18897,16
23,2016-05-27,80.77000000000001,20014,2845,6
24,2016-06-20,303.35,121865,12415,13
25,2016-05-17,268.54999999999995,51034,11691,10
26,2016-06-23,389.89000000000004,85375,15820,20
27,2016-06-04,290.81,81224,12441,11
28,2016-05-10,701.4700000000001,264874,31188,18
29,2016-06-11,303.22999999999996,66437,12607,14
30,2016-06-19,427.28000000000003,154191,16497,24
31,2016-05-07,158.61,40038,6424,8
32,2016-05-20,463.26,162774,19180,19
33,2016-04-30,284.32000000000005,80623,11716,13
34,2016-06-05,572.37,214473,24616,19
35,2016-06-12,148.64,30268,5778,9
36,2016-05-14,445.0799999999999,107332,19325,16
37,2016-05-11,398.76,109799,17478,13
38,2016-05-03,256.65,67709,10559,12
39,2016-05-08,259.83,87541,10584,12
40,2016-06-13,361.88999999999993,107755,14591,18
41,2016-06-06,343.8,131855,14258,14
42,2016-05-04,283.56000000000006,86506,12026,11
43,2016-06-25,399.6700000000001,171700,16498,16
44,2016-05-24,482.6499999999999,137322,21205,15
45,2016-06-02,50.1,10274,2149,2
46,2016-05-21,398.84999999999997,185189,16850,13
47,2016-05-15,411.5,174025,16997,16
48,2016-05-01,329.42,103041,13322,16
49,2016-05-25,497.89,220539,21424,15
50,2016-06-22,188.60999999999999,38252,7416,11
51,2016-06-17,240.68,71190,9310,14
52,2016-06-26,85.09,30114,3442,4
53,2016-05-02,65.64,16121,2527,4
54,2016-06-03,25.68,6109,905,2
