,date,fare,distance,duration,number of ride
0,2016-06-15,66.6,32004,2660,3
1,2016-05-22,318.78,142595,13267,12
2,2016-06-08,111.26,62003,4385,5
3,2016-05-27,311.71999999999997,125774,12823,13
4,2016-05-06,130.0,94361,5327,4
5,2016-05-11,136.78,106865,5592,4
6,2016-05-20,358.49999999999994,88656,14551,18
7,2016-05-13,165.33,81051,6483,8
8,2016-05-25,195.92,115720,8027,7
9,2016-06-25,94.37,65979,3866,3
10,2016-05-29,151.69,85105,5937,7
11,2016-06-24,24.52,5768,847,2
12,2016-05-15,255.53000000000003,84122,10384,12
13,2016-06-22,109.41,50600,4173,6
14,2016-06-12,256.77000000000004,109752,9875,14
15,2016-05-26,308.43,162389,12977,10
16,2016-05-31,26.87,6264,966,2
17,2016-06-18,171.98000000000002,87224,6591,9
18,2016-06-05,303.21999999999997,133757,12518,12
19,2016-05-08,219.86,103097,8779,10
20,2016-05-14,118.97999999999999,54968,4641,6
21,2016-06-13,158.42,71851,6579,6
22,2016-06-09,267.32,81815,10429,15
23,2016-06-26,259.97,84963,10805,11
24,2016-05-10,42.56,13373,1538,3
25,2016-05-19,103.56,45856,4098,5
26,2016-06-17,61.260000000000005,20929,2264,4
27,2016-05-09,121.78,73202,5049,4
28,2016-05-07,210.20000000000002,101415,8482,9
29,2016-06-14,70.92999999999999,17131,2600,5
30,2016-06-16,110.66,64592,4726,3
31,2016-06-03,120.31,41444,4807,6
32,2016-06-23,57.71,13390,1937,5
33,2016-06-06,145.35999999999999,75636,6066,5
34,2016-05-21,121.37,77477,5193,3
35,2016-06-07,71.72,18695,2630,5
36,2016-05-17,63.56,60922,2686,1
37,2016-06-21,28.31,10167,1013,2
38,2016-05-12,150.04000000000002,66455,5984,7
39,2016-05-18,85.46,29659,3465,4
40,2016-06-02,43.92,8497,1448,4
