,date,fare,distance,duration,number of ride
0,2016-06-12,386.94000000000005,136383,16084,16
1,2016-05-30,203.13,73783,8507,8
2,2016-05-23,219.11,135208,8902,8
3,2016-06-16,246.66,152951,10214,8
4,2016-05-24,222.84999999999997,104180,8731,11
5,2016-05-10,237.14,113754,9800,9
6,2016-05-27,151.86999999999998,61704,6506,5
7,2016-04-16,86.44,39091,3644,3
8,2016-05-11,227.09,100378,8786,12
9,2016-06-17,209.23000000000002,119690,8693,7
10,2016-05-05,111.69000000000001,54420,4656,4
11,2016-06-25,226.05,83895,9630,8
12,2016-06-06,289.73,92005,12112,12
13,2016-05-29,268.24,75570,11304,11
14,2016-05-28,325.27000000000004,91132,13777,13
15,2016-06-18,118.94,43506,4722,6
16,2016-06-26,196.05,113179,7857,8
17,2016-04-27,95.13,44039,3671,5
18,2016-04-05,176.39999999999998,48168,7686,6
19,2016-05-20,199.64999999999998,120153,7799,9
20,2016-04-30,164.66,52782,6258,10
21,2016-04-08,84.02,18546,3273,5
22,2016-06-11,275.53,84692,11424,12
23,2016-06-09,145.35,73763,5688,7
24,2016-06-21,177.94,128154,7392,5
25,2016-06-02,131.93,59120,5483,5
26,2016-06-04,217.78999999999996,75320,8673,11
27,2016-05-16,265.71999999999997,108879,10935,11
28,2016-06-23,200.26,80518,8505,7
29,2016-05-14,148.77,47874,6051,7
30,2016-06-24,304.3,163489,12559,11
31,2016-04-20,55.199999999999996,22152,2135,3
32,2016-05-12,60.160000000000004,22994,2388,3
33,2016-04-18,33.34,17223,1225,2
34,2016-06-03,150.7,73685,5967,7
35,2016-05-26,81.74,35691,3423,3
36,2016-05-21,78.8,14109,3228,4
37,2016-04-17,168.24,79930,6642,8
38,2016-04-21,131.33999999999997,52897,5105,7
39,2016-04-24,70.69,22227,2551,5
40,2016-06-10,39.92,25139,1708,1
41,2016-06-15,175.82999999999998,106086,7048,7
42,2016-04-07,57.12,30586,2175,3
43,2016-06-14,103.77,51743,4262,4
44,2016-05-17,179.22,73219,7263,8
45,2016-05-13,180.48000000000002,88738,7218,8
46,2016-05-04,76.17,18295,2865,5
47,2016-04-29,222.29000000000002,73190,8923,11
48,2016-04-28,96.08000000000001,45531,3710,5
49,2016-04-15,86.72999999999999,21532,3393,5
50,2016-04-12,75.55,49038,3005,3
51,2016-06-08,228.86,95779,9496,9
52,2016-06-20,114.63999999999999,40756,4321,7
53,2016-05-06,68.73,33530,2760,3
54,2016-05-15,59.519999999999996,16636,2204,4
55,2016-05-09,49.19,26374,1987,2
56,2016-06-07,147.18,57856,6288,5
57,2016-05-08,119.16,77385,4687,5
58,2016-06-01,123.83999999999999,52116,4720,7
59,2016-04-10,13.99,4803,500,1
60,2016-05-19,193.36,131625,7976,6
61,2016-04-13,9.51,1614,289,1
62,2016-05-03,106.09,67171,4273,4
63,2016-04-23,94.07,21734,3775,5
64,2016-05-02,76.97,65421,3158,2
65,2016-04-06,55.5,11976,2223,3
66,2016-04-22,7.71,777,201,1
67,2016-05-01,41.68,22057,1626,2
68,2016-04-11,36.76,21519,1373,2
69,2016-06-19,43.64,14023,1590,3
70,2016-05-22,70.4,47401,2748,3
71,2016-04-04,47.9,24943,1930,2
72,2016-06-05,12.4,3273,428,1
73,2016-05-18,146.63,118544,6218,3
74,2016-05-31,28.0,22043,1108,1
75,2016-05-07,34.81,10220,1352,2
76,2016-04-19,38.39,13443,1516,2
77,2016-05-25,170.14000000000001,130090,7362,3
