,date,fare,distance,duration,number of ride
0,2016-05-16,268.93,67994,11002,13
1,2016-05-13,149.70999999999998,36078,6575,5
2,2016-05-10,129.76,81610,5014,6
3,2016-06-25,511.11000000000007,117855,20935,25
4,2016-06-17,288.08000000000004,64100,11835,14
5,2016-06-08,258.11000000000007,51484,10752,12
6,2016-06-02,210.10000000000002,59496,8385,11
7,2016-05-19,171.38,98935,7257,5
8,2016-06-15,367.75,119692,15007,17
9,2016-06-06,202.13000000000002,65459,8514,8
10,2016-05-11,196.76,89361,7867,9
11,2016-06-01,279.31,83304,11631,12
12,2016-06-11,422.42999999999995,116511,16905,22
13,2016-06-09,225.33999999999997,71740,9093,11
14,2016-06-14,229.77,71781,9324,11
15,2016-06-04,182.98000000000002,59845,7946,6
16,2016-06-22,209.28999999999996,40659,8868,9
17,2016-05-28,188.93,75500,7949,7
18,2016-06-03,239.96,79989,10384,8
19,2016-06-26,171.74,53886,7207,7
20,2016-05-12,196.12,41144,8178,9
21,2016-06-23,250.48,63335,10268,12
22,2016-05-23,212.62,79769,8568,10
23,2016-06-07,240.57999999999998,39144,9338,15
24,2016-06-21,150.58,33615,6052,8
25,2016-05-18,186.16,46707,8010,7
26,2016-05-26,159.11,50323,6573,7
27,2016-06-12,101.17,17773,4369,4
28,2016-06-10,198.08,45060,8448,8
29,2016-05-27,136.25,46199,5605,6
30,2016-05-21,69.75,39535,2575,4
31,2016-06-16,137.66,64866,5937,4
32,2016-06-19,94.66,34115,3913,4
33,2016-05-25,81.16,42703,3343,3
34,2016-05-20,49.6,9320,2130,2
