,date,fare,distance,duration,number of ride
0,2016-04-29,286.49,74497,11481,15
1,2016-05-21,217.65999999999994,43168,8505,13
2,2016-05-06,416.81,89953,17193,20
3,2016-05-19,248.41999999999996,65391,10146,12
4,2016-04-23,193.12,37650,7459,12
5,2016-05-24,186.03,70960,7634,8
6,2016-04-27,300.43999999999994,62485,11904,17
7,2016-05-14,317.4,60608,12410,19
8,2016-04-25,322.27000000000004,83260,13090,16
9,2016-05-10,245.16999999999996,58280,9832,13
10,2016-06-03,408.38,95582,16711,20
11,2016-05-30,129.38000000000002,30292,4969,8
12,2016-05-28,125.36999999999999,31827,4553,9
13,2016-04-19,282.24,51030,11623,14
14,2016-05-18,91.17,14848,3672,5
15,2016-05-04,270.22999999999996,52919,10395,17
16,2016-05-03,326.73,85515,13111,17
17,2016-04-20,270.14,57175,10751,15
18,2016-05-01,382.2300000000001,124372,15141,20
19,2016-05-31,134.71,23601,5295,8
20,2016-04-21,274.88,90130,11742,10
21,2016-06-02,143.47,40250,5634,8
22,2016-05-15,409.59999999999997,143982,16627,19
23,2016-04-17,452.36999999999995,149684,18426,21
24,2016-05-12,289.18999999999994,67071,11871,14
25,2016-04-12,339.2,89000,13119,20
26,2016-05-05,291.39000000000004,56553,11278,18
27,2016-04-14,311.31,81403,12727,15
28,2016-05-13,385.98,127894,16095,16
29,2016-04-16,330.11,75590,13162,18
30,2016-06-04,175.92,41005,6929,10
31,2016-04-28,218.85000000000002,105840,9098,8
32,2016-04-30,183.18,51475,7625,8
33,2016-05-08,177.37,32079,7264,9
34,2016-04-26,82.33,15827,3204,5
35,2016-04-18,356.39000000000004,96878,14382,18
36,2016-04-22,297.52,54764,12002,16
37,2016-05-23,265.34999999999997,67891,10816,13
38,2016-05-26,94.9,21489,3624,6
39,2016-05-02,64.03,10030,2486,4
40,2016-05-07,153.7,27097,6456,7
41,2016-05-27,320.23999999999995,115207,13147,14
42,2016-05-22,26.0,6152,921,2
43,2016-05-11,241.57,97277,9366,13
44,2016-04-15,191.99,35221,7418,12
45,2016-06-06,44.89,6857,1706,3
46,2016-05-20,219.89000000000001,41290,9222,10
47,2016-05-17,239.59,64317,9693,12
48,2016-05-25,196.77000000000004,37769,7649,12
49,2016-06-05,110.95,49234,4459,5
50,2016-04-11,158.35000000000002,45898,6173,9
51,2016-04-24,246.08999999999997,61728,10443,10
52,2016-04-13,265.71000000000004,65343,10267,16
53,2016-05-16,105.67999999999999,24110,4363,5
54,2016-06-01,111.72999999999999,33785,4610,5
