,date,fare,distance,duration,number of ride
0,2016-04-09,153.29999999999998,44974,6112,8
1,2016-06-16,241.66,53224,9295,15
2,2016-05-08,103.96,20390,3713,8
3,2016-06-04,145.94,41250,5559,9
4,2016-05-31,84.44,30530,3405,4
5,2016-05-03,197.57,41226,8057,10
6,2016-06-09,191.61999999999998,44433,7529,11
7,2016-06-02,299.8500000000001,86846,11894,16
8,2016-04-08,97.98,26740,3943,5
9,2016-06-05,186.58,40241,6903,13
10,2016-06-25,267.58000000000004,61471,10000,18
11,2016-05-04,295.46999999999997,116551,12237,12
12,2016-05-24,295.18,86039,11657,16
13,2016-05-01,142.61,26786,5880,7
14,2016-04-10,87.94,21509,3457,5
15,2016-04-24,105.83,26796,4157,6
16,2016-06-21,143.01999999999998,79431,5722,6
17,2016-05-10,101.81,51080,4165,4
18,2016-05-22,94.92999999999999,40445,3686,5
19,2016-06-15,140.72,25311,5792,7
20,2016-06-12,132.12999999999997,24763,4761,10
21,2016-05-23,184.1,59864,7808,7
22,2016-04-18,312.65999999999997,113167,12963,13
23,2016-04-15,161.10999999999999,38354,6372,9
24,2016-05-07,180.62,38751,7386,9
25,2016-06-14,158.95,74181,6590,6
26,2016-04-23,165.24,36101,6604,9
27,2016-05-29,55.82,8248,2070,4
28,2016-06-08,232.45,82136,9586,10
29,2016-04-29,181.46,56937,7496,8
30,2016-04-19,257.44,123349,10399,11
31,2016-05-28,288.25,96541,11611,14
32,2016-05-09,188.67000000000002,78842,7912,7
33,2016-05-27,231.57999999999998,107194,9557,9
34,2016-06-13,372.85999999999996,163195,15746,13
35,2016-05-05,161.81,39612,6203,10
36,2016-06-24,75.22,17923,2623,6
37,2016-04-22,260.88,95618,11364,8
38,2016-06-19,80.88,26263,3250,4
39,2016-05-16,46.73,23211,1881,2
40,2016-04-30,105.82,27641,4345,5
41,2016-06-11,293.11999999999995,72505,12037,14
42,2016-05-13,126.28,36582,4958,7
43,2016-04-26,156.32000000000002,27002,6202,9
44,2016-06-07,277.62,174200,11286,10
45,2016-06-18,162.3,46712,6569,8
46,2016-04-25,265.01,139343,11268,8
47,2016-04-28,147.67000000000002,44629,6213,6
48,2016-04-27,286.34,90440,12534,9
49,2016-05-20,145.24,30571,5795,8
50,2016-05-06,123.94,26900,5492,4
51,2016-04-12,246.73000000000002,61776,10085,12
52,2016-05-25,155.08,53313,6341,7
53,2016-05-11,245.61,101625,10329,9
54,2016-05-26,189.5,99900,7609,8
55,2016-06-03,116.66,110416,4712,3
56,2016-04-16,227.35000000000002,62603,9066,12
57,2016-06-22,242.73000000000002,50210,9764,13
58,2016-05-19,135.63,36651,5837,5
59,2016-05-17,85.87,21809,3542,4
60,2016-06-26,102.25999999999999,58712,4134,4
61,2016-04-14,162.78,31850,6309,10
62,2016-06-10,49.84,11889,1928,3
63,2016-04-21,186.73000000000002,49993,7429,10
64,2016-06-17,46.08,16322,1701,3
65,2016-06-06,97.75,40066,3640,6
66,2016-06-23,60.47,29854,2355,3
67,2016-05-21,89.8,60026,3474,4
68,2016-05-12,15.76,7270,575,1
