,date,fare,distance,duration,number of ride
0,2016-06-17,48.43,13140,1650,4
1,2016-06-22,150.53,39658,5418,11
2,2016-04-23,118.07,32492,4168,9
3,2016-04-25,199.58,68659,7771,11
4,2016-06-11,127.85999999999999,53121,4922,7
5,2016-05-11,40.69,13993,1436,3
6,2016-05-26,70.35000000000001,16402,2575,5
7,2016-05-29,147.69,45122,5818,8
8,2016-04-22,45.8,9310,1736,3
9,2016-05-03,78.92999999999999,24075,2968,5
10,2016-04-29,118.49,32371,4777,6
11,2016-06-09,222.91,126592,9358,7
12,2016-04-09,105.48,43084,4022,6
13,2016-05-28,139.73000000000002,48005,5186,9
14,2016-04-30,229.49,91222,8389,15
15,2016-04-28,81.99999999999999,21386,2952,6
16,2016-05-02,43.980000000000004,6448,1271,5
17,2016-05-19,54.37,29901,2232,2
18,2016-05-04,78.23000000000002,23458,2740,6
19,2016-04-11,45.88,32942,1963,1
20,2016-04-17,175.92,78299,7055,8
21,2016-06-02,159.69,47534,6623,7
22,2016-05-25,123.97999999999999,35921,4792,7
23,2016-05-09,48.2,12868,1836,3
24,2016-04-07,46.410000000000004,15027,1727,3
25,2016-04-05,9.02,1689,263,1
26,2016-05-12,78.75999999999999,19180,2994,5
27,2016-04-26,49.62,12131,1915,3
28,2016-06-24,237.94000000000003,112797,9458,11
29,2016-04-06,84.91,32616,3415,4
30,2016-05-01,242.76,104007,9575,12
31,2016-06-08,25.41,8293,875,2
32,2016-05-15,53.28,22093,2231,2
33,2016-04-15,91.7,22042,3453,6
34,2016-05-24,61.39999999999999,15259,2508,3
35,2016-05-31,26.75,5702,964,2
36,2016-05-18,100.98,34096,3655,7
37,2016-06-06,49.400000000000006,12637,1900,3
38,2016-05-17,85.83,30241,3871,2
39,2016-04-19,50.11,18819,2089,2
40,2016-04-18,57.26,43268,2483,1
41,2016-06-21,36.709999999999994,9970,1453,2
42,2016-05-14,42.879999999999995,21040,1696,2
43,2016-06-23,68.64,23257,3024,2
44,2016-06-10,51.540000000000006,18273,1972,3
45,2016-04-08,49.19,12466,1695,4
46,2016-06-01,10.11,2611,313,1
47,2016-05-20,54.36000000000001,19400,2111,3
48,2016-05-23,34.17,6871,1147,3
49,2016-04-16,192.29,103056,7537,9
50,2016-04-21,36.11,9068,1232,3
51,2016-04-12,93.57000000000001,28268,3702,5
52,2016-04-13,71.14,13631,2440,6
53,2016-06-03,59.769999999999996,22278,2373,3
54,2016-05-27,36.1,12178,1405,2
55,2016-06-25,46.86000000000001,10066,1786,3
56,2016-06-20,12.9,3260,454,1
57,2016-04-20,10.2,2056,322,1
