,date,fare,distance,duration,number of ride
0,2016-06-09,115.75,35192,4614,6
1,2016-05-02,90.99,15999,3655,5
2,2016-05-15,316.64,116363,13147,13
3,2016-05-06,155.16,33058,6098,9
4,2016-05-31,105.46999999999998,28672,4124,6
5,2016-05-11,140.72,27145,5779,7
6,2016-04-22,360.3,108567,14894,16
7,2016-05-13,286.43,96474,11321,15
8,2016-04-23,180.90999999999997,34085,7239,10
9,2016-05-12,83.55000000000001,32182,3347,4
10,2016-05-07,243.94,61348,9354,15
11,2016-05-09,195.99,89081,8026,8
12,2016-05-21,264.11999999999995,74068,10513,14
13,2016-05-04,167.28,34032,6724,9
14,2016-06-02,83.13,18338,3228,5
15,2016-04-24,60.25,15496,2250,4
16,2016-04-25,99.2,20493,4051,5
17,2016-04-26,137.36999999999998,55813,5595,6
18,2016-05-19,191.47000000000003,44863,7909,9
19,2016-05-08,56.58,22555,2204,3
20,2016-06-01,111.46999999999998,31541,4221,7
21,2016-04-29,86.51,17803,3604,4
22,2016-05-20,138.75,40107,5583,7
23,2016-05-18,126.08,37966,5133,6
24,2016-06-21,134.61,42057,5354,7
25,2016-06-10,67.6,16234,2824,3
26,2016-05-14,276.11999999999995,75487,11520,12
27,2016-05-05,189.42000000000002,35799,7476,11
28,2016-06-14,118.18999999999998,41790,4498,7
29,2016-04-30,223.35999999999999,62348,9057,11
30,2016-05-03,111.22000000000001,21008,4283,7
31,2016-05-17,233.55999999999997,102549,9302,11
32,2016-04-28,155.6,27450,6358,8
33,2016-05-30,207.81,52757,8118,12
34,2016-06-22,89.52999999999999,15286,3388,6
35,2016-04-27,161.53,33323,6625,8
36,2016-05-24,151.99,42597,5865,9
37,2016-05-01,11.61,1528,399,1
38,2016-04-21,128.79000000000002,90829,5289,4
39,2016-06-23,72.45,25830,2813,4
40,2016-05-25,109.48,22951,4374,6
41,2016-06-03,28.33,7102,1036,2
42,2016-05-26,157.76999999999998,49175,6119,9
