,date,fare,distance,duration,number of ride
0,2016-05-15,416.15000000000003,112569,15236,29
1,2016-05-12,250.97000000000003,88502,9919,13
2,2016-05-29,483.06,209599,19404,22
3,2016-05-05,159.9,59302,6159,9
4,2016-05-19,299.64000000000004,85333,12481,13
5,2016-05-26,175.93,47480,6689,11
6,2016-04-11,161.99,45250,6368,9
7,2016-05-03,187.36,64538,7554,9
8,2016-04-19,154.05999999999997,47667,6328,7
9,2016-05-14,335.94,147083,13738,14
10,2016-04-16,332.96999999999997,81673,13659,16
11,2016-04-17,496.58000000000004,185125,19697,25
12,2016-05-28,417.8599999999999,109409,16716,22
13,2016-05-17,246.53000000000003,78212,9762,13
14,2016-04-12,291.34999999999997,146365,11418,14
15,2016-05-23,117.63999999999999,46230,4438,7
16,2016-05-24,186.91,50100,7242,11
17,2016-05-01,299.28000000000003,75863,12139,15
18,2016-05-16,207.71,49566,7745,14
19,2016-05-20,190.78,79921,7622,9
20,2016-04-15,182.72000000000003,47006,7633,8
21,2016-05-27,127.41,106486,5105,4
22,2016-04-13,35.46,21438,1306,2
23,2016-04-20,17.94,5404,702,1
