,date,fare,distance,duration,number of ride
0,2016-05-15,62.86999999999999,14882,2391,4
1,2016-05-20,51.44,9349,2226,2
2,2016-05-24,216.95999999999998,42713,9645,7
3,2016-04-26,9.71,1424,301,1
4,2016-06-12,71.69,17975,2830,4
5,2016-06-06,315.03000000000003,116792,13451,11
6,2016-06-14,145.68,51515,6059,6
7,2016-06-05,176.76999999999998,33780,6634,12
8,2016-05-02,133.8,34460,5170,8
9,2016-06-01,210.25,68424,8525,10
10,2016-05-17,34.65,5929,1374,2
11,2016-05-25,219.37,33074,8666,13
12,2016-04-25,75.82,27506,3172,3
13,2016-06-15,62.55,9370,2610,3
14,2016-05-01,222.04,142614,9002,8
15,2016-05-18,107.22,22803,4453,5
16,2016-06-10,78.28999999999999,15934,3189,4
17,2016-06-26,149.45999999999998,62734,5981,7
18,2016-05-26,118.07,20347,4645,7
19,2016-06-16,160.14,56490,6583,7
20,2016-06-03,140.32999999999998,37440,5880,6
21,2016-06-08,194.61999999999998,65846,7728,10
22,2016-06-04,85.94,35181,3646,3
23,2016-06-07,206.01,82919,8787,7
24,2016-06-25,136.93,25667,5983,5
25,2016-06-21,6.87,678,158,1
26,2016-04-27,96.32,34868,4190,3
27,2016-06-13,169.35000000000002,72618,6752,8
28,2016-06-09,58.63,11252,2587,2
29,2016-06-02,162.99,66685,7050,5
30,2016-05-03,74.56,15905,2994,4
31,2016-04-24,26.38,4358,954,2
32,2016-05-31,53.269999999999996,13114,2099,3
33,2016-04-28,72.81,24338,3234,2
34,2016-04-30,30.810000000000002,7322,1164,2
35,2016-05-14,35.31,8850,1388,2
36,2016-05-04,29.2,4817,1098,2
37,2016-04-21,17.91,2060,724,1
38,2016-05-28,37.91,7547,1533,2
39,2016-05-13,34.6,5528,1179,3
