,date,fare,distance,duration,number of ride
0,2016-04-28,221.49999999999994,51465,8842,12
1,2016-06-07,168.87,63554,6596,9
2,2016-06-20,53.74,12974,1928,4
3,2016-06-12,398.37,184664,15704,19
4,2016-06-25,430.46000000000004,169055,16362,25
5,2016-06-06,49.089999999999996,14302,1872,3
6,2016-04-30,221.06,76886,8833,11
7,2016-04-27,165.36,63949,6019,11
8,2016-05-17,93.32,39130,3807,4
9,2016-06-11,249.79,85523,9879,13
10,2016-04-26,54.25,9905,1977,4
11,2016-06-15,225.98999999999992,48783,8900,13
12,2016-05-15,127.01,24265,4693,9
13,2016-06-21,162.11,78076,6335,8
14,2016-06-18,261.75,63616,9486,19
15,2016-04-23,51.04,24077,2100,2
16,2016-05-27,64.9,32872,2369,4
17,2016-05-28,51.47,33290,1861,3
18,2016-06-14,193.46,81094,7950,8
19,2016-05-01,243.77,99064,9273,14
20,2016-05-02,30.25,5576,1147,2
21,2016-06-13,151.31,32596,6096,8
22,2016-06-16,151.23,60226,6091,7
23,2016-04-25,10.64,2167,344,1
24,2016-06-10,28.32,18376,1151,1
25,2016-04-29,66.31,33499,2634,3
