,date,fare,distance,duration,number of ride
0,2016-06-06,165.44,33611,6828,8
1,2016-05-24,352.64000000000004,98777,14955,14
2,2016-05-30,264.7,115945,10636,12
3,2016-06-02,270.16999999999996,130839,11401,9
4,2016-05-23,305.13,115341,12945,11
5,2016-06-07,357.2000000000001,66331,14446,19
6,2016-05-16,477.54999999999995,189899,20431,16
7,2016-05-09,356.21,149793,14386,16
8,2016-05-17,332.58,146874,13174,16
9,2016-05-13,411.28000000000003,149645,16869,18
10,2016-05-27,339.43999999999994,93199,14502,13
11,2016-05-26,356.57,74647,15919,11
12,2016-05-20,345.35,142763,14261,14
13,2016-05-21,149.82000000000002,27810,5857,9
14,2016-06-09,244.58,122367,10127,9
15,2016-06-01,166.24,55199,7106,6
16,2016-05-31,396.94,149572,16905,14
17,2016-05-19,277.56,50205,11189,15
18,2016-05-28,267.76,57698,11016,13
19,2016-06-03,359.05000000000007,91455,14951,16
20,2016-06-10,138.79000000000002,78708,5897,4
21,2016-05-07,30.990000000000002,5718,1185,2
