,date,fare,distance,duration,number of ride
0,2016-06-15,125.19999999999999,19148,5221,6
1,2016-06-11,376.86999999999995,100553,15423,18
2,2016-06-18,273.30999999999995,56948,11310,13
3,2016-05-31,99.44,17448,4281,4
4,2016-06-22,47.72,22924,1935,2
5,2016-05-06,66.0,14099,2756,3
6,2016-04-30,49.43,10764,1915,3
7,2016-06-01,132.79000000000002,22273,5204,8
8,2016-06-08,78.39,12723,3216,4
9,2016-05-29,158.79,49655,6561,7
10,2016-05-20,402.51,100164,17155,16
11,2016-06-02,93.15,14255,3976,4
12,2016-06-16,152.45999999999998,26492,6201,8
13,2016-06-06,106.73,20403,4249,6
14,2016-06-20,187.68,142858,7795,5
15,2016-06-24,186.04999999999998,90424,7693,7
16,2016-06-10,203.02,45051,8510,9
17,2016-05-02,160.64999999999998,27854,6031,11
18,2016-04-23,147.57000000000002,31851,6103,7
19,2016-06-03,160.61,27901,6811,7
20,2016-04-13,116.71000000000001,29834,4311,8
21,2016-05-14,155.5,48306,6595,6
22,2016-06-26,174.72000000000003,115338,7315,5
23,2016-05-19,259.94,40683,11120,11
24,2016-06-14,329.68000000000006,135427,14083,11
25,2016-05-28,338.59,124863,13645,16
26,2016-05-17,134.07,42036,5521,6
27,2016-05-07,119.0,26407,5042,5
28,2016-05-11,129.1,38909,5285,6
29,2016-06-17,106.53999999999999,46704,4052,6
30,2016-06-23,78.41,22072,3151,4
31,2016-05-21,289.15000000000003,74102,12014,13
32,2016-05-08,59.7,12506,2243,4
33,2016-05-15,70.53999999999999,19536,2758,4
34,2016-05-18,249.43,152967,10944,5
35,2016-05-23,84.11,15937,3296,5
36,2016-05-09,119.76,25923,4498,8
37,2016-06-25,186.95000000000002,34351,7943,8
38,2016-05-16,344.76000000000005,73711,14136,17
39,2016-05-03,188.41,53723,7686,9
40,2016-06-04,145.8,28886,6031,7
41,2016-06-19,144.84,52153,5620,8
42,2016-05-01,57.57000000000001,13585,2124,4
43,2016-05-30,185.63,71283,7416,9
44,2016-04-22,143.03,27575,5505,9
45,2016-04-24,16.02,3980,612,1
46,2016-06-12,65.25,14550,2322,5
47,2016-05-13,75.36,13538,2857,5
48,2016-06-21,104.33,18481,3747,8
49,2016-05-25,84.18,17356,3290,5
50,2016-06-07,61.61,13838,2529,3
51,2016-05-26,76.35,14640,3096,4
52,2016-06-13,68.11,12152,2880,3
53,2016-05-12,19.7,1983,818,1
54,2016-05-27,71.4,11629,3055,3
55,2016-06-09,61.41,10851,2540,3
56,2016-05-22,10.6,1763,345,1
57,2016-05-24,100.83999999999999,49406,4126,4
58,2016-04-20,40.370000000000005,9237,1454,3
59,2016-06-05,31.199999999999996,6510,1190,2
