,date,fare,distance,duration,number of ride
0,2016-04-24,155.13000000000002,43373,6221,8
1,2016-05-06,350.28,168511,14334,14
2,2016-05-14,221.37,66604,9118,10
3,2016-05-18,388.51,170257,16708,12
4,2016-04-28,405.65999999999997,114213,16827,18
5,2016-05-13,420.28000000000003,166076,17612,16
6,2016-05-05,376.99,111923,15545,17
7,2016-04-23,407.15999999999997,100641,16611,20
8,2016-05-17,338.57,74466,13806,17
9,2016-04-30,373.77000000000004,113661,15365,17
10,2016-05-11,318.63,148762,13802,9
11,2016-05-03,295.15000000000003,105697,12297,12
12,2016-05-07,343.16,126645,14066,15
13,2016-05-01,193.06,67173,7637,10
14,2016-05-20,363.32,148393,15158,14
15,2016-05-15,164.08999999999997,50476,6832,7
16,2016-04-27,378.09000000000003,187088,15849,13
17,2016-05-10,363.17,107821,14852,17
18,2016-05-19,173.07999999999998,35058,7411,7
19,2016-04-20,463.89,199464,19846,15
20,2016-05-09,206.28,88656,8369,9
21,2016-04-26,267.72,84805,10819,13
22,2016-04-22,369.68000000000006,74336,15040,19
23,2016-04-29,468.33000000000004,168499,19514,19
24,2016-04-19,280.96,114568,11885,10
25,2016-04-25,295.2,121879,12380,11
26,2016-05-21,318.38,97706,12392,18
27,2016-05-22,144.21,55075,6153,5
28,2016-05-08,217.64,75337,8861,10
29,2016-05-12,247.7,50641,10214,12
30,2016-05-16,230.26000000000002,80148,10072,7
31,2016-05-02,322.22,104820,13521,13
32,2016-04-21,271.61,100950,11690,9
33,2016-05-04,274.52000000000004,87602,11350,12
