,date,fare,distance,duration,number of ride
0,2016-05-18,447.91999999999996,150216,19168,16
1,2016-05-28,133.33,65050,5318,6
2,2016-06-19,112.70000000000002,40117,4616,5
3,2016-05-14,288.51,142899,12664,7
4,2016-05-30,133.12,40889,4893,9
5,2016-05-20,248.83,47038,10495,11
6,2016-05-17,362.29999999999995,117115,15720,12
7,2016-05-19,261.21999999999997,71831,10964,11
8,2016-06-26,91.93,38924,3736,4
9,2016-06-25,209.21000000000004,83140,8366,10
10,2016-05-08,108.78,31371,4278,6
11,2016-05-15,159.94,35931,6523,8
12,2016-06-18,112.74,33130,4081,8
13,2016-06-11,70.55,29529,2688,4
14,2016-06-04,89.72,37033,3830,3
15,2016-05-07,88.21,15487,3709,4
16,2016-05-29,123.32000000000001,40653,4775,7
17,2016-05-10,226.06,62075,8975,12
18,2016-05-16,315.93,73244,14003,10
19,2016-05-11,245.07000000000002,93365,10947,6
20,2016-05-13,272.44,83109,11470,11
21,2016-05-21,102.1,39259,4069,5
22,2016-05-06,19.17,2492,787,1
23,2016-05-23,10.85,1163,362,1
24,2016-06-20,46.07,9214,1947,2
25,2016-06-05,143.38,68422,5819,6
26,2016-05-09,310.55,162327,12893,11
27,2016-06-12,185.90000000000003,76002,7592,8
28,2016-06-17,95.03,43318,4258,2
29,2016-05-27,29.12,17368,1200,1
30,2016-05-25,13.8,3249,501,1
31,2016-05-12,212.29000000000002,53680,9128,8
32,2016-06-13,99.31,23689,3838,6
33,2016-06-14,13.42,3020,483,1
34,2016-06-24,27.92,8729,1003,2
35,2016-06-15,42.510000000000005,11827,1742,2
36,2016-06-01,46.61,16108,1926,2
37,2016-06-21,16.25,4782,618,1
38,2016-06-10,32.910000000000004,11083,1247,2
39,2016-06-06,97.7,43506,4200,3
40,2016-05-31,23.87,5698,1009,1
41,2016-06-22,14.07,2469,521,1
42,2016-05-22,50.89,9643,1999,3
43,2016-06-07,14.67,3782,543,1
44,2016-06-23,11.43,2055,386,1
45,2016-06-02,59.94,21635,2582,2
