,date,fare,distance,duration,number of ride
0,2016-05-10,136.87,29900,5363,8
1,2016-04-05,133.92,19863,6454,2
2,2016-04-15,164.67000000000002,43124,6719,8
3,2016-04-20,200.15000000000003,42372,7988,11
4,2016-05-17,99.04,39950,3904,5
5,2016-06-06,118.06000000000002,39614,4704,6
6,2016-04-27,146.28,27342,5872,8
7,2016-04-06,208.48000000000002,66057,9036,7
8,2016-05-30,101.21,53261,4118,4
9,2016-05-12,105.93,23941,4182,6
10,2016-06-10,109.97000000000001,19943,4422,6
11,2016-06-21,136.34,44677,5620,6
12,2016-05-26,190.89999999999998,92219,8129,6
13,2016-04-26,187.2,44359,7885,8
14,2016-06-15,77.25999999999999,11378,2971,5
15,2016-04-25,111.24,25496,4448,6
16,2016-04-11,151.53000000000003,56693,5936,8
17,2016-05-31,117.91,53594,4791,5
18,2016-05-05,99.01,23093,4023,5
19,2016-06-09,182.64,57779,7356,9
20,2016-05-24,164.81,35471,6781,8
21,2016-05-11,104.73,34082,4439,4
22,2016-05-19,126.92999999999999,25771,5070,7
23,2016-05-03,113.03,24255,4550,6
24,2016-04-12,149.91,35994,6195,7
25,2016-06-02,107.03,43263,4493,4
26,2016-04-14,125.17,32487,5125,6
27,2016-06-16,109.74,38247,4670,4
28,2016-06-03,59.84,10717,2263,4
29,2016-06-20,77.04,14064,3137,4
30,2016-04-08,104.84,21734,4337,5
31,2016-06-08,115.51,22858,4690,6
32,2016-06-17,32.04,4288,1250,2
33,2016-05-18,80.39,34582,3165,4
34,2016-05-04,57.92,15631,2323,3
35,2016-05-13,57.27,17945,2077,4
36,2016-04-07,101.38,22636,4345,4
37,2016-05-02,134.85999999999999,34387,5617,6
38,2016-06-01,92.49000000000001,54666,3849,3
39,2016-04-21,106.36,23941,4400,5
40,2016-04-19,130.01,29752,5202,7
41,2016-04-13,150.01,30764,5651,10
42,2016-06-23,26.34,7014,933,2
43,2016-06-22,98.77,18537,3847,6
44,2016-04-18,127.48,31284,5254,6
45,2016-06-14,56.81,8761,2119,4
46,2016-05-27,45.27,9231,1709,3
47,2016-05-09,34.83,10758,1545,1
48,2016-05-20,83.22,15591,3253,5
49,2016-06-13,136.48999999999998,45213,5625,6
50,2016-05-06,93.72,20930,3762,5
51,2016-05-25,81.8,16630,3366,4
52,2016-05-16,62.010000000000005,26400,2460,3
53,2016-04-29,25.62,6894,1092,1
54,2016-05-23,23.73,12977,950,1
55,2016-04-28,64.6,37463,2712,2
