,date,fare,distance,duration,number of ride
0,2016-06-26,202.91000000000003,43136,7931,12
1,2016-06-21,154.91,36407,6454,7
2,2016-05-28,133.12,70533,5269,6
3,2016-06-17,172.51,48604,6306,12
4,2016-04-25,101.42,37382,4046,5
5,2016-03-30,251.67999999999998,127127,10268,10
6,2016-04-19,51.260000000000005,22820,1925,3
7,2016-04-04,280.09999999999997,158315,11724,9
8,2016-05-29,254.74,59701,10124,14
9,2016-04-02,100.38,22090,3671,7
10,2016-05-11,116.87,50372,4955,4
11,2016-06-18,316.09999999999997,80464,12141,19
12,2016-05-25,124.42,49974,5157,5
13,2016-06-04,82.57000000000001,49003,3372,3
14,2016-04-18,113.74,57254,4939,3
15,2016-04-23,326.7900000000001,184557,13581,11
16,2016-04-16,371.1599999999999,188383,15086,15
17,2016-04-30,185.05999999999997,32747,7661,9
18,2016-06-11,244.60999999999999,138359,9623,11
19,2016-06-16,389.74999999999994,128858,15279,21
20,2016-05-18,51.53,12820,2010,3
21,2016-06-20,384.53,198070,15715,15
22,2016-06-01,76.34,38813,3119,3
23,2016-04-24,141.71999999999997,42454,5330,9
24,2016-04-01,285.97999999999996,193383,11780,9
25,2016-04-11,87.22,39949,3287,5
26,2016-05-31,228.12,112199,9340,9
27,2016-06-22,66.72,23083,2534,4
28,2016-05-08,41.43,8032,1713,2
29,2016-04-09,255.84999999999997,98369,10103,13
30,2016-06-13,231.45,100191,9600,9
31,2016-05-02,120.96,57455,4923,5
32,2016-06-09,168.32,80158,6645,8
33,2016-05-19,137.07,44902,5657,6
34,2016-06-19,160.21,60504,5971,10
35,2016-06-15,184.26,40070,7567,9
36,2016-05-09,161.85000000000002,80550,6696,6
37,2016-05-07,223.88,49642,9566,9
38,2016-04-05,116.34999999999998,37702,4823,5
39,2016-06-25,44.95,15931,1389,4
40,2016-04-17,60.07000000000001,28172,2346,3
41,2016-05-23,86.86000000000001,65088,3676,2
42,2016-05-15,94.15,28195,3733,5
43,2016-04-13,131.98000000000002,40000,5231,7
44,2016-05-05,134.63,60573,5614,5
45,2016-06-10,269.06,130452,11151,10
46,2016-06-24,395.7099999999999,127472,16019,19
47,2016-05-26,132.33,68065,5636,4
48,2016-05-27,70.64,43319,2790,3
49,2016-05-20,128.09,71529,5390,4
50,2016-05-06,245.82000000000002,62411,10619,9
51,2016-05-03,61.58,28442,2619,2
52,2016-04-29,151.5,61095,6295,6
53,2016-05-10,147.61000000000004,79142,5963,6
54,2016-05-04,102.44,49449,4405,3
55,2016-04-26,68.9,18060,2879,3
56,2016-04-27,95.08,44964,4053,3
57,2016-06-03,416.85999999999996,107029,20203,4
58,2016-06-05,130.76,38126,4594,10
59,2016-04-07,12.71,3140,445,1
60,2016-04-06,94.38,43077,4030,3
61,2016-03-31,99.12999999999998,25534,3620,7
