,date,fare,distance,duration,number of ride
0,2016-06-18,284.27000000000004,124790,10812,16
1,2016-06-05,49.19,10186,1907,3
2,2016-04-17,337.86,91625,13844,16
3,2016-04-23,218.28999999999996,44182,8922,11
4,2016-04-16,383.61,83632,15700,19
5,2016-04-11,192.06,57094,7656,10
6,2016-05-18,102.35999999999999,39545,4276,4
7,2016-06-14,23.96,4844,1020,1
8,2016-06-26,480.62999999999994,109240,19602,24
9,2016-05-26,180.17000000000002,37498,7176,10
10,2016-04-15,354.09999999999997,77666,14594,17
11,2016-05-01,166.08,40785,6809,8
12,2016-05-29,171.98000000000002,59951,6589,10
13,2016-06-21,167.03999999999996,36040,6892,8
14,2016-06-17,117.61,22989,4603,7
15,2016-06-23,145.84,18330,6304,6
16,2016-06-13,131.93,37673,5440,6
17,2016-06-25,254.66,54795,9570,17
18,2016-04-26,6.87,839,157,1
19,2016-04-28,160.28,33173,6952,6
20,2016-05-30,189.33,61161,7290,11
21,2016-06-19,373.04999999999995,137878,14763,19
22,2016-06-15,88.7,12463,3952,3
23,2016-05-27,90.53999999999999,20342,3600,5
24,2016-06-16,184.6,40851,7131,11
25,2016-05-06,54.18,9251,2174,3
26,2016-04-20,55.89,9091,2264,3
27,2016-05-28,17.91,2179,723,1
28,2016-05-07,15.17,5033,560,1
29,2016-04-13,12.37,4329,419,1
